transfer_size,src,dst,threads,bandwidth
2048,CPU0,CPU1,1,688403361.34
2048,CPU0,CPU1,1,904993371.63
2048,CPU0,CPU1,1,1058945191.31
2048,CPU0,CPU1,1,1108825121.82
2048,CPU0,CPU1,1,1066666666.67
2048,CPU0,CPU1,1,921277552.86
2048,CPU0,CPU1,1,1110629067.25
2048,CPU0,CPU1,1,1038013177.90
2048,CPU0,CPU1,1,1062240663.90
2048,CPU0,CPU1,1,1073938122.71
2048,CPU0,CPU1,1,698976109.22
2048,CPU0,CPU1,1,568888888.89
2048,CPU0,CPU1,1,1018905472.64
2048,CPU0,CPU1,1,905393457.12
2048,CPU0,CPU1,1,1013359722.91
2048,CPU1,CPU0,1,997564539.70
2048,CPU1,CPU0,1,1357190192.18
2048,CPU1,CPU0,1,1369899665.55
2048,CPU1,CPU0,1,1390359809.91
2048,CPU1,CPU0,1,1526080476.90
2048,CPU1,CPU0,1,1544494720.97
2048,CPU1,CPU0,1,1523809523.81
2048,CPU1,CPU0,1,1552691432.90
2048,CPU1,CPU0,1,1519287833.83
2048,CPU1,CPU0,1,1564553093.96
2048,CPU1,CPU0,1,1537537537.54
2048,CPU1,CPU0,1,1586367157.24
2048,CPU1,CPU0,1,1549167927.38
2048,CPU1,CPU0,1,1542168674.70
2048,CPU1,CPU0,1,1570552147.24
2048,CPU0,CPU1,2,429800629.59
2048,CPU0,CPU1,2,615754660.25
2048,CPU0,CPU1,2,662354463.13
2048,CPU0,CPU1,2,631319358.82
2048,CPU0,CPU1,2,720619282.20
2048,CPU0,CPU1,2,592421174.43
2048,CPU0,CPU1,2,679946879.15
2048,CPU0,CPU1,2,696125084.98
2048,CPU0,CPU1,2,657463884.43
2048,CPU0,CPU1,2,664503569.11
2048,CPU0,CPU1,2,688634835.24
2048,CPU0,CPU1,2,665799739.92
2048,CPU0,CPU1,2,678370321.30
2048,CPU0,CPU1,2,643216080.40
2048,CPU0,CPU1,2,682666666.67
2048,CPU1,CPU0,2,492307692.31
2048,CPU1,CPU0,2,905393457.12
2048,CPU1,CPU0,2,917151813.70
2048,CPU1,CPU0,2,891597736.18
2048,CPU1,CPU0,2,900615655.23
2048,CPU1,CPU0,2,910222222.22
2048,CPU1,CPU0,2,896280087.53
2048,CPU1,CPU0,2,912655971.48
2048,CPU1,CPU0,2,875213675.21
2048,CPU1,CPU0,2,906194690.27
2048,CPU1,CPU0,2,899429073.34
2048,CPU1,CPU0,2,927956502.04
2048,CPU1,CPU0,2,918385650.22
2048,CPU1,CPU0,2,918797667.12
2048,CPU1,CPU0,2,879725085.91
2048,CPU0,CPU1,4,278374337.37
2048,CPU0,CPU1,4,354509260.86
2048,CPU0,CPU1,4,338232865.40
2048,CPU0,CPU1,4,409763905.56
2048,CPU0,CPU1,4,389946686.98
2048,CPU0,CPU1,4,405785615.22
2048,CPU0,CPU1,4,348121706.61
2048,CPU0,CPU1,4,523249872.25
2048,CPU0,CPU1,4,381875815.77
2048,CPU0,CPU1,4,386633943.74
2048,CPU0,CPU1,4,434727234.13
2048,CPU0,CPU1,4,456633221.85
2048,CPU0,CPU1,4,421399176.95
2048,CPU0,CPU1,4,368544178.51
2048,CPU0,CPU1,4,367618021.90
2048,CPU1,CPU0,4,205416248.75
2048,CPU1,CPU0,4,624580664.84
2048,CPU1,CPU0,4,692593845.11
2048,CPU1,CPU0,4,699931647.30
2048,CPU1,CPU0,4,734840330.10
2048,CPU1,CPU0,4,696598639.46
2048,CPU1,CPU0,4,710371141.17
2048,CPU1,CPU0,4,692593845.11
2048,CPU1,CPU0,4,704748795.60
2048,CPU1,CPU0,4,709632709.63
2048,CPU1,CPU0,4,714335542.38
2048,CPU1,CPU0,4,703780068.73
2048,CPU1,CPU0,4,718344440.55
2048,CPU1,CPU0,4,680398671.10
2048,CPU1,CPU0,4,689794543.62
2048,CPU0,CPU1,8,234003656.31
2048,CPU0,CPU1,8,394073503.94
2048,CPU0,CPU1,8,355802640.72
2048,CPU0,CPU1,8,367750044.89
2048,CPU0,CPU1,8,364088888.89
2048,CPU0,CPU1,8,389057750.76
2048,CPU0,CPU1,8,374542794.44
2048,CPU0,CPU1,8,376609047.44
2048,CPU0,CPU1,8,388614800.76
2048,CPU0,CPU1,8,404183935.27
2048,CPU0,CPU1,8,357604330.36
2048,CPU0,CPU1,8,432980972.52
2048,CPU0,CPU1,8,396438250.10
2048,CPU0,CPU1,8,400391006.84
2048,CPU0,CPU1,8,372906045.16
2048,CPU1,CPU0,8,63782740.04
2048,CPU1,CPU0,8,375573079.04
2048,CPU1,CPU0,8,383161833.49
2048,CPU1,CPU0,8,396438250.10
2048,CPU1,CPU0,8,370544599.24
2048,CPU1,CPU0,8,389798248.95
2048,CPU1,CPU0,8,380598401.78
2048,CPU1,CPU0,8,380881532.45
2048,CPU1,CPU0,8,399064692.13
2048,CPU1,CPU0,8,362863217.58
2048,CPU1,CPU0,8,380456994.24
2048,CPU1,CPU0,8,407643312.10
2048,CPU1,CPU0,8,386926128.85
2048,CPU1,CPU0,8,387291981.85
2048,CPU1,CPU0,8,381023255.81
2048,CPU0,CPU1,16,1617287.28
2048,CPU0,CPU1,16,848807.07
2048,CPU0,CPU1,16,861138.12
2048,CPU0,CPU1,16,977151.45
2048,CPU0,CPU1,16,47977135.90
2048,CPU0,CPU1,16,341561040.69
2048,CPU0,CPU1,16,393165674.79
2048,CPU0,CPU1,16,314014106.10
2048,CPU0,CPU1,16,391961722.49
2048,CPU0,CPU1,16,293577981.65
2048,CPU0,CPU1,16,332036316.47
2048,CPU0,CPU1,16,304671228.80
2048,CPU0,CPU1,16,400078140.26
2048,CPU0,CPU1,16,308294445.28
2048,CPU0,CPU1,16,430613961.31
2048,CPU1,CPU0,16,2073617.47
2048,CPU1,CPU0,16,206202174.79
2048,CPU1,CPU0,16,251813598.92
2048,CPU1,CPU0,16,219271948.61
2048,CPU1,CPU0,16,276159654.80
2048,CPU1,CPU0,16,286233403.21
2048,CPU1,CPU0,16,298629338.00
2048,CPU1,CPU0,16,233843343.23
2048,CPU1,CPU0,16,231569425.60
2048,CPU1,CPU0,16,238805970.15
2048,CPU1,CPU0,16,276569885.21
2048,CPU1,CPU0,16,255011829.16
2048,CPU1,CPU0,16,236380424.75
2048,CPU1,CPU0,16,265147591.92
2048,CPU1,CPU0,16,291281467.79
3072,CPU0,CPU1,1,815936254.98
3072,CPU0,CPU1,1,913198573.13
3072,CPU0,CPU1,1,1195330739.30
3072,CPU0,CPU1,1,1113850616.39
3072,CPU0,CPU1,1,1265238879.74
3072,CPU0,CPU1,1,1045253487.58
3072,CPU0,CPU1,1,1003593596.86
3072,CPU0,CPU1,1,897196261.68
3072,CPU0,CPU1,1,1021956087.82
3072,CPU0,CPU1,1,1024683122.08
3072,CPU0,CPU1,1,1469856459.33
3072,CPU0,CPU1,1,1068521739.13
3072,CPU0,CPU1,1,1054221002.06
3072,CPU0,CPU1,1,1054221002.06
3072,CPU0,CPU1,1,1041003049.81
3072,CPU1,CPU0,1,1548387096.77
3072,CPU1,CPU0,1,2014426229.51
3072,CPU1,CPU0,1,2061744966.44
3072,CPU1,CPU0,1,2172560113.15
3072,CPU1,CPU0,1,2211663066.95
3072,CPU1,CPU0,1,2203730272.60
3072,CPU1,CPU0,1,2200573065.90
3072,CPU1,CPU0,1,2157303370.79
3072,CPU1,CPU0,1,2184921763.87
3072,CPU1,CPU0,1,2169491525.42
3072,CPU1,CPU0,1,2102669404.52
3072,CPU1,CPU0,1,2160337552.74
3072,CPU1,CPU0,1,2136300417.25
3072,CPU1,CPU0,1,2195854181.56
3072,CPU1,CPU0,1,2169491525.42
3072,CPU0,CPU1,2,347668628.34
3072,CPU0,CPU1,2,521739130.43
3072,CPU0,CPU1,2,646736842.11
3072,CPU0,CPU1,2,660503117.61
3072,CPU0,CPU1,2,659793814.43
3072,CPU0,CPU1,2,716919486.58
3072,CPU0,CPU1,2,726069487.12
3072,CPU0,CPU1,2,669281045.75
3072,CPU0,CPU1,2,584697373.43
3072,CPU0,CPU1,2,590201729.11
3072,CPU0,CPU1,2,616619831.39
3072,CPU0,CPU1,2,543524416.14
3072,CPU0,CPU1,2,900351699.88
3072,CPU0,CPU1,2,598713701.03
3072,CPU0,CPU1,2,618108651.91
3072,CPU1,CPU0,2,743825665.86
3072,CPU1,CPU0,2,1225857940.94
3072,CPU1,CPU0,2,1317324185.25
3072,CPU1,CPU0,2,1333912288.32
3072,CPU1,CPU0,2,1325852395.34
3072,CPU1,CPU0,2,1266281945.59
3072,CPU1,CPU0,2,1346777729.07
3072,CPU1,CPU0,2,1350923482.85
3072,CPU1,CPU0,2,1370816599.73
