transfer_size,src,dst,threads,bandwidth
2048,CPU0,CPU1,1,478616499.18
2048,CPU0,CPU1,1,1095187165.78
2048,CPU0,CPU1,1,1170285714.29
2048,CPU0,CPU1,1,1188624492.16
2048,CPU0,CPU1,1,1178365937.86
2048,CPU0,CPU1,1,1148625911.39
2048,CPU0,CPU1,1,1164297896.53
2048,CPU0,CPU1,1,1164960182.03
2048,CPU0,CPU1,1,1187246376.81
2048,CPU0,CPU1,1,1171624713.96
2048,CPU0,CPU1,1,1189314750.29
2048,CPU0,CPU1,1,1174311926.61
2048,CPU0,CPU1,1,1122807017.54
2048,CPU0,CPU1,1,1154453213.08
2048,CPU0,CPU1,1,1171624713.96
2048,CPU1,CPU0,1,630541871.92
2048,CPU1,CPU0,1,758237689.74
2048,CPU1,CPU0,1,799063597.35
2048,CPU1,CPU0,1,797197353.06
2048,CPU1,CPU0,1,815611310.23
2048,CPU1,CPU0,1,813990461.05
2048,CPU1,CPU0,1,808527437.82
2048,CPU1,CPU0,1,831168831.17
2048,CPU1,CPU0,1,817891373.80
2048,CPU1,CPU0,1,817238627.29
2048,CPU1,CPU0,1,821829855.54
2048,CPU1,CPU0,1,833536833.54
2048,CPU1,CPU0,1,840032813.78
2048,CPU1,CPU0,1,829821717.99
2048,CPU1,CPU0,1,806616778.26
2048,CPU0,CPU1,2,478840308.63
2048,CPU0,CPU1,2,709878682.84
2048,CPU0,CPU1,2,693062605.75
2048,CPU0,CPU1,2,725469358.84
2048,CPU0,CPU1,2,714834205.93
2048,CPU0,CPU1,2,759925788.50
2048,CPU0,CPU1,2,742567077.59
2048,CPU0,CPU1,2,719353705.66
2048,CPU0,CPU1,2,710124826.63
2048,CPU0,CPU1,2,740687160.94
2048,CPU0,CPU1,2,752941176.47
2048,CPU0,CPU1,2,738284066.33
2048,CPU0,CPU1,2,733787173.06
2048,CPU0,CPU1,2,735104091.89
2048,CPU0,CPU1,2,724699221.51
2048,CPU1,CPU0,2,400861225.29
2048,CPU1,CPU0,2,529883570.50
2048,CPU1,CPU0,2,526072437.71
2048,CPU1,CPU0,2,539941998.42
2048,CPU1,CPU0,2,522982635.34
2048,CPU1,CPU0,2,538097740.41
2048,CPU1,CPU0,2,532916991.93
2048,CPU1,CPU0,2,539941998.42
2048,CPU1,CPU0,2,529609516.42
2048,CPU1,CPU0,2,562946674.00
2048,CPU1,CPU0,2,524859046.64
2048,CPU1,CPU0,2,543236074.27
2048,CPU1,CPU0,2,522448979.59
2048,CPU1,CPU0,2,552170396.33
2048,CPU1,CPU0,2,531395952.26
2048,CPU0,CPU1,4,358983347.94
2048,CPU0,CPU1,4,491598655.78
2048,CPU0,CPU1,4,534167970.79
2048,CPU0,CPU1,4,524321556.58
2048,CPU0,CPU1,4,545842217.48
2048,CPU0,CPU1,4,525802310.65
2048,CPU0,CPU1,4,567313019.39
2048,CPU0,CPU1,4,541083223.25
2048,CPU0,CPU1,4,562328390.99
2048,CPU0,CPU1,4,568573014.99
2048,CPU0,CPU1,4,537109887.23
2048,CPU0,CPU1,4,533055700.16
2048,CPU0,CPU1,4,563101457.24
2048,CPU0,CPU1,4,516389309.13
2048,CPU0,CPU1,4,558342420.94
2048,CPU1,CPU0,4,193007256.62
2048,CPU1,CPU0,4,412819995.97
2048,CPU1,CPU0,4,442523768.37
2048,CPU1,CPU0,4,429890848.03
2048,CPU1,CPU0,4,435281615.30
2048,CPU1,CPU0,4,434358430.54
2048,CPU1,CPU0,4,436673773.99
2048,CPU1,CPU0,4,436766901.26
2048,CPU1,CPU0,4,452796816.27
2048,CPU1,CPU0,4,440619621.34
2048,CPU1,CPU0,4,448729184.93
2048,CPU1,CPU0,4,439296439.30
